timestamp,device_id,vibration_mm_s,temperature_c,pressure_bar,rpm,fault_mode,anomaly_pred,anomaly_score,forecast,action,severity,auth_ok,report
2026-04-30T08:38:09.001702+00:00,PUMP-A1-Houston-Plant,7.871,65.24,4.553,1715,imbalance,-1,-0.613,8.301,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.87 mm/s, temperature 65.2 C, pressure 4.55 bar. Anomaly score: -0.613. Forecast: 8.30 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.005465+00:00,PUMP-A1-Houston-Plant,8.024,65.26,4.505,1708,imbalance,-1,-0.6058,8.248,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.02 mm/s, temperature 65.3 C, pressure 4.50 bar. Anomaly score: -0.606. Forecast: 8.25 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.009128+00:00,PUMP-A1-Houston-Plant,8.105,65.16,4.508,1722,imbalance,-1,-0.6108,8.291,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.11 mm/s, temperature 65.2 C, pressure 4.51 bar. Anomaly score: -0.611. Forecast: 8.29 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.012817+00:00,PUMP-A1-Houston-Plant,8.05,65.94,4.436,1718,imbalance,-1,-0.6132,8.468,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.05 mm/s, temperature 65.9 C, pressure 4.44 bar. Anomaly score: -0.613. Forecast: 8.47 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.016254+00:00,PUMP-A1-Houston-Plant,8.01,65.4,4.481,1721,imbalance,1,-0.6006,8.409,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.01 mm/s, temperature 65.4 C, pressure 4.48 bar. Anomaly score: -0.601. Forecast: 8.41 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.019715+00:00,PUMP-A1-Houston-Plant,8.19,65.22,4.47,1710,imbalance,-1,-0.6147,8.464,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.19 mm/s, temperature 65.2 C, pressure 4.47 bar. Anomaly score: -0.615. Forecast: 8.46 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.023407+00:00,PUMP-A1-Houston-Plant,7.898,65.03,4.423,1701,imbalance,-1,-0.6124,8.563,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.90 mm/s, temperature 65.0 C, pressure 4.42 bar. Anomaly score: -0.612. Forecast: 8.56 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.026880+00:00,PUMP-A1-Houston-Plant,7.794,65.38,4.513,1699,imbalance,1,-0.5845,8.444,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.79 mm/s, temperature 65.4 C, pressure 4.51 bar. Anomaly score: -0.584. Forecast: 8.44 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.030656+00:00,PUMP-A1-Houston-Plant,7.965,65.52,4.493,1701,imbalance,-1,-0.6052,8.529,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.96 mm/s, temperature 65.5 C, pressure 4.49 bar. Anomaly score: -0.605. Forecast: 8.53 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.034243+00:00,PUMP-A1-Houston-Plant,7.903,65.08,4.558,1705,imbalance,-1,-0.6156,8.633,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.90 mm/s, temperature 65.1 C, pressure 4.56 bar. Anomaly score: -0.616. Forecast: 8.63 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.037931+00:00,PUMP-A1-Houston-Plant,7.699,65.14,4.487,1698,imbalance,1,-0.5882,8.228,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.70 mm/s, temperature 65.1 C, pressure 4.49 bar. Anomaly score: -0.588. Forecast: 8.23 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.041967+00:00,PUMP-A1-Houston-Plant,7.777,64.8,4.421,1700,imbalance,-1,-0.6088,8.265,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.78 mm/s, temperature 64.8 C, pressure 4.42 bar. Anomaly score: -0.609. Forecast: 8.27 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.045445+00:00,PUMP-A1-Houston-Plant,8.066,65.36,4.521,1704,imbalance,-1,-0.6107,8.417,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.07 mm/s, temperature 65.4 C, pressure 4.52 bar. Anomaly score: -0.611. Forecast: 8.42 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.048922+00:00,PUMP-A1-Houston-Plant,8.05,64.46,4.533,1707,imbalance,-1,-0.6346,8.305,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.05 mm/s, temperature 64.5 C, pressure 4.53 bar. Anomaly score: -0.635. Forecast: 8.30 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.052631+00:00,PUMP-A1-Houston-Plant,8.335,65.32,4.537,1712,imbalance,-1,-0.6246,8.262,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.34 mm/s, temperature 65.3 C, pressure 4.54 bar. Anomaly score: -0.625. Forecast: 8.26 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.056142+00:00,PUMP-A1-Houston-Plant,8.219,64.78,4.477,1704,imbalance,-1,-0.626,8.444,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.22 mm/s, temperature 64.8 C, pressure 4.48 bar. Anomaly score: -0.626. Forecast: 8.44 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.060080+00:00,PUMP-A1-Houston-Plant,8.08,64.7,4.506,1713,imbalance,-1,-0.6194,8.383,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.08 mm/s, temperature 64.7 C, pressure 4.51 bar. Anomaly score: -0.619. Forecast: 8.38 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.063488+00:00,PUMP-A1-Houston-Plant,8.211,64.19,4.438,1718,imbalance,-1,-0.6409,8.399,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.21 mm/s, temperature 64.2 C, pressure 4.44 bar. Anomaly score: -0.641. Forecast: 8.40 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.067032+00:00,PUMP-A1-Houston-Plant,8.306,65.13,4.503,1708,imbalance,-1,-0.622,8.569,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.31 mm/s, temperature 65.1 C, pressure 4.50 bar. Anomaly score: -0.622. Forecast: 8.57 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.070946+00:00,PUMP-A1-Houston-Plant,8.149,64.99,4.452,1718,imbalance,-1,-0.6156,8.495,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.15 mm/s, temperature 65.0 C, pressure 4.45 bar. Anomaly score: -0.616. Forecast: 8.50 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.074512+00:00,PUMP-A1-Houston-Plant,7.855,65.1,4.497,1702,imbalance,1,-0.5935,8.168,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.86 mm/s, temperature 65.1 C, pressure 4.50 bar. Anomaly score: -0.594. Forecast: 8.17 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.078172+00:00,PUMP-A1-Houston-Plant,8.005,64.82,4.543,1719,imbalance,-1,-0.6324,8.326,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.01 mm/s, temperature 64.8 C, pressure 4.54 bar. Anomaly score: -0.632. Forecast: 8.33 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.081983+00:00,PUMP-A1-Houston-Plant,8.08,65.32,4.522,1695,imbalance,-1,-0.612,8.37,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.08 mm/s, temperature 65.3 C, pressure 4.52 bar. Anomaly score: -0.612. Forecast: 8.37 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.085398+00:00,PUMP-A1-Houston-Plant,7.873,65.01,4.488,1715,imbalance,1,-0.6018,8.205,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.87 mm/s, temperature 65.0 C, pressure 4.49 bar. Anomaly score: -0.602. Forecast: 8.20 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.088874+00:00,PUMP-A1-Houston-Plant,7.901,65.52,4.47,1699,imbalance,1,-0.5973,8.16,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.90 mm/s, temperature 65.5 C, pressure 4.47 bar. Anomaly score: -0.597. Forecast: 8.16 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.092558+00:00,PUMP-A1-Houston-Plant,8.054,64.77,4.488,1722,imbalance,-1,-0.6211,8.356,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.05 mm/s, temperature 64.8 C, pressure 4.49 bar. Anomaly score: -0.621. Forecast: 8.36 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.096126+00:00,PUMP-A1-Houston-Plant,8.06,65.17,4.524,1700,imbalance,-1,-0.6151,8.31,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.06 mm/s, temperature 65.2 C, pressure 4.52 bar. Anomaly score: -0.615. Forecast: 8.31 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.099627+00:00,PUMP-A1-Houston-Plant,7.909,64.74,4.542,1709,imbalance,-1,-0.6268,8.09,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.91 mm/s, temperature 64.7 C, pressure 4.54 bar. Anomaly score: -0.627. Forecast: 8.09 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.103338+00:00,PUMP-A1-Houston-Plant,8.049,65.05,4.469,1721,imbalance,-1,-0.6048,8.2,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.05 mm/s, temperature 65.0 C, pressure 4.47 bar. Anomaly score: -0.605. Forecast: 8.20 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.106937+00:00,PUMP-A1-Houston-Plant,8.233,65.48,4.576,1706,imbalance,-1,-0.6507,8.348,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.23 mm/s, temperature 65.5 C, pressure 4.58 bar. Anomaly score: -0.651. Forecast: 8.35 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.111338+00:00,PUMP-A1-Houston-Plant,8.093,65.46,4.569,1699,imbalance,-1,-0.6419,8.094,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.09 mm/s, temperature 65.5 C, pressure 4.57 bar. Anomaly score: -0.642. Forecast: 8.09 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.118392+00:00,PUMP-A1-Houston-Plant,7.846,65.41,4.456,1703,imbalance,1,-0.5856,8.018,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.85 mm/s, temperature 65.4 C, pressure 4.46 bar. Anomaly score: -0.586. Forecast: 8.02 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.126519+00:00,PUMP-A1-Houston-Plant,7.907,65.42,4.521,1707,imbalance,1,-0.5998,8.084,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.91 mm/s, temperature 65.4 C, pressure 4.52 bar. Anomaly score: -0.600. Forecast: 8.08 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.132991+00:00,PUMP-A1-Houston-Plant,7.988,65.41,4.452,1707,imbalance,1,-0.599,8.106,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.99 mm/s, temperature 65.4 C, pressure 4.45 bar. Anomaly score: -0.599. Forecast: 8.11 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.141877+00:00,PUMP-A1-Houston-Plant,7.709,65.26,4.519,1695,imbalance,1,-0.5869,7.999,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.71 mm/s, temperature 65.3 C, pressure 4.52 bar. Anomaly score: -0.587. Forecast: 8.00 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.148652+00:00,PUMP-A1-Houston-Plant,7.952,63.93,4.47,1713,imbalance,-1,-0.6266,8.061,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.95 mm/s, temperature 63.9 C, pressure 4.47 bar. Anomaly score: -0.627. Forecast: 8.06 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.153680+00:00,PUMP-A1-Houston-Plant,7.729,64.38,4.518,1702,imbalance,-1,-0.6055,8.139,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.73 mm/s, temperature 64.4 C, pressure 4.52 bar. Anomaly score: -0.606. Forecast: 8.14 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.157749+00:00,PUMP-A1-Houston-Plant,7.941,65.22,4.579,1706,imbalance,-1,-0.6295,8.073,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.94 mm/s, temperature 65.2 C, pressure 4.58 bar. Anomaly score: -0.629. Forecast: 8.07 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.162929+00:00,PUMP-A1-Houston-Plant,8.096,65.84,4.517,1710,imbalance,-1,-0.6101,8.031,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 8.10 mm/s, temperature 65.8 C, pressure 4.52 bar. Anomaly score: -0.610. Forecast: 8.03 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:09.167278+00:00,PUMP-A1-Houston-Plant,7.864,65.36,4.49,1717,imbalance,1,-0.5914,8.113,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.86 mm/s, temperature 65.4 C, pressure 4.49 bar. Anomaly score: -0.591. Forecast: 8.11 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
